squarefoot,location,num_past_occupants,rent,building_type
2206,Downtown,1,10233.83226086723,House
1060,Suburb,8,6234.020272233523,Apartment
3745,Rural,0,13037.462448074712,Apartment
1199,Downtown,8,7386.10000997177,House
4755,Downtown,0,23046.47949800058,Condo
3247,Suburb,6,17698.26788115152,Apartment
2019,Suburb,5,9816.691565528687,Condo
580,Downtown,6,3277.1910305241886,House
3566,Rural,2,13698.15604387064,Apartment
2187,Rural,2,7771.994695859918,Condo
3566,Suburb,0,13737.816614157655,Condo
966,Rural,3,3949.6943532253076,Apartment
4488,Rural,1,15162.094189410154,Condo
971,Suburb,9,5463.159105185342,Condo
2269,Rural,7,9014.148313301295,House
4456,Suburb,2,17302.2527681835,House
3422,Downtown,6,21533.017166524107,Condo
4999,Suburb,6,25130.6621309588,Condo
4200,Downtown,8,30779.859192448617,Apartment
823,Downtown,5,4541.014926956357,House
2693,Rural,0,9411.946909104014,Apartment
3417,Rural,7,14917.443735125591,Condo
2893,Rural,0,10057.851947897008,Apartment
2268,Suburb,2,9668.201757064686,Condo
2053,Rural,4,7282.06242359761,House
2596,Downtown,7,15507.847953156332,House
2561,Rural,8,11463.046609537922,Condo
2586,Rural,6,9922.60254568052,House
4502,Suburb,8,24388.363345726346,Condo
3178,Suburb,2,14650.04386484085,Apartment
4443,Downtown,4,25680.444748436046,Condo
3944,Suburb,9,24001.9471794625,Apartment
4732,Rural,7,20652.9994548181,Condo
2355,Suburb,0,8336.17821859503,House
1576,Downtown,7,10392.16128695929,Condo
3066,Rural,6,12793.172503916392,Condo
602,Downtown,0,2844.1397852526825,Condo
938,Suburb,9,4766.873499663145,House
355,Suburb,9,2001.308901409945,Condo
825,Downtown,5,4477.075016715495,House
4869,Rural,0,15663.091247428818,Condo
4423,Suburb,1,19587.705944903933,Apartment
2425,Suburb,4,11169.37645673049,Condo
3587,Rural,1,13111.311647524199,Apartment
664,Suburb,9,3358.533565393871,House
4921,Downtown,0,21774.12157647081,House
1946,Suburb,5,9382.046052817906,Condo
1218,Suburb,7,5790.802263469437,House
3097,Rural,7,13455.23608784284,Condo
1831,Downtown,7,10976.09508550651,House
3645,Rural,5,15963.449213262404,Apartment
2206,Suburb,2,8581.046399803938,House
3386,Suburb,0,14174.498307710523,Apartment
4880,Rural,1,16522.923609824706,Condo
2375,Rural,4,9115.478513293434,Condo
1013,Rural,9,4722.202281736444,Condo
1362,Downtown,4,8526.970695562872,Apartment
2276,Suburb,9,12799.941063887602,Condo
1596,Rural,0,5226.861035709268,Condo
425,Suburb,0,1740.2487180274766,Apartment
4932,Downtown,8,30635.89240495368,House
3896,Downtown,1,19686.22117758945,Condo
3583,Downtown,6,20633.48692087761,House
1903,Downtown,9,12230.377991262834,House
366,Suburb,3,1552.2092727647873,Condo
532,Downtown,6,3299.104006941897,Condo
2456,Downtown,7,17303.096534902033,Apartment
1469,Rural,4,6083.843238155529,Apartment
2458,Downtown,0,11739.17507978863,Condo
4506,Rural,3,15285.324758167777,House
1793,Downtown,9,13599.772869747669,Apartment
4307,Downtown,2,24786.006401567087,Apartment
2772,Rural,9,12981.130471792269,Condo
2960,Downtown,4,17059.768395080893,Condo
3039,Suburb,9,17008.352888566395,Condo
2061,Suburb,9,11675.70620624461,Condo
3814,Downtown,5,24991.008514879704,Apartment
2275,Suburb,1,10044.22208109149,Apartment
2662,Rural,6,12021.248401845245,Apartment
1176,Downtown,2,5717.785711828955,House
4112,Downtown,0,21401.673982747496,Apartment
3748,Rural,9,18987.522909734846,Apartment
1612,Rural,2,5779.885344378481,Condo
1760,Rural,8,8523.01393387719,Apartment
3009,Downtown,9,22772.380205814643,Apartment
2624,Rural,5,11440.465364146085,Apartment
2033,Rural,5,8190.728162188806,Condo
1905,Suburb,3,9143.660470153614,Apartment
2863,Suburb,7,16138.802308812723,Apartment
3721,Downtown,4,19730.016260321863,House
3817,Suburb,6,17573.81882920702,House
2697,Suburb,8,13403.580198461314,House
4035,Rural,4,14289.921381242373,House
3170,Rural,4,12241.993964550273,Condo
1460,Suburb,3,5859.228592883011,House
542,Suburb,5,2879.4505802968447,Apartment
2890,Suburb,1,10745.942712762406,House
1363,Downtown,2,7219.998722096228,Condo
4624,Downtown,0,20486.113529711885,House
2895,Downtown,1,13416.694836612556,House
1219,Suburb,1,4925.0779633838965,Condo
305,Suburb,7,1596.427746835726,Condo
767,Downtown,7,4967.441509876792,Condo
4470,Downtown,1,22587.98186365737,Condo
303,Suburb,5,1373.1090395347817,Condo
945,Rural,4,3673.8730516859705,Condo
417,Downtown,2,2398.6622552412578,Apartment
3228,Suburb,4,13717.367547153919,House
2851,Suburb,4,12060.15340062432,House
4589,Rural,4,17731.385272274474,Condo
1146,Suburb,2,4851.077618792847,Condo
3062,Suburb,2,14069.692984369098,Apartment
1441,Downtown,3,8667.5375267469,Apartment
2110,Downtown,6,13263.897637083204,Condo
1023,Rural,1,3834.597593267208,Apartment
524,Rural,9,2678.7775709185385,Apartment
4927,Suburb,3,21937.133353099554,Condo
4508,Downtown,3,25095.64845456642,Condo
4954,Rural,0,15914.143735056305,Condo
2348,Rural,9,10947.087247318952,Condo
4715,Rural,7,18743.398242178708,House
1873,Suburb,0,6600.268236296442,House
2128,Downtown,7,13854.616239190545,Condo
2217,Rural,6,10018.735719346569,Apartment
4534,Downtown,8,30671.006578054825,Condo
2326,Rural,7,9290.440757980457,House
4044,Rural,4,16863.37018416539,Apartment
1201,Downtown,7,7163.132227506734,House
2339,Downtown,9,16366.607295661895,Condo
309,Downtown,2,1431.3307892288242,House
560,Suburb,9,2837.880543981981,House
1973,Rural,6,7614.62307444245,House
2519,Suburb,3,12169.596354950618,Apartment
2360,Downtown,4,12457.585907186292,House
4013,Rural,8,19622.33190881457,Apartment
1919,Suburb,6,9566.287343954751,Condo
620,Rural,3,2275.8527857463055,Condo
1642,Suburb,5,7265.300894552445,House
2676,Downtown,9,20341.376938374673,Apartment
3132,Suburb,6,15724.391478303587,Condo
3124,Rural,9,15751.219694094967,Apartment
2294,Rural,8,11144.260735502687,Apartment
3258,Rural,3,11067.73121260663,House
2338,Rural,9,9975.046798851386,House
3790,Downtown,2,21794.493526530907,Apartment
3977,Suburb,7,22523.602874438282,Apartment
1418,Downtown,0,6300.12285434173,House
1904,Downtown,8,14027.50325451474,Apartment
4327,Downtown,0,19107.440921161142,House
535,Rural,1,1924.1687817582215,Apartment
2269,Rural,7,9050.845598902826,House
4729,Rural,8,23186.472567506942,Apartment
2208,Suburb,6,10127.509813927007,House
675,Rural,2,2592.083512073142,Apartment
3830,Suburb,6,19305.478159167655,Condo
2935,Rural,5,11816.215313545108,Condo
1870,Rural,1,6900.542294771477,Apartment
2860,Downtown,2,15293.497285743299,Condo
3691,Downtown,9,28019.65065553646,Apartment
3265,Downtown,9,24795.60905531635,Apartment
3943,Suburb,4,18320.582449483227,Condo
4150,Suburb,9,25144.770484859764,Apartment
1172,Rural,3,3904.2939307147817,House
1552,Suburb,1,6829.627010402637,Apartment
1614,Rural,3,6443.627715267585,Apartment
3198,Suburb,7,16735.17125556563,Condo
377,Suburb,4,1618.1623548317714,House
2921,Suburb,4,14724.98536073674,Apartment
4527,Downtown,9,34287.83336028163,Apartment
900,Suburb,2,4194.337589295325,Apartment
1365,Downtown,7,9527.532451334078,Apartment
2436,Downtown,5,15877.4463076954,Apartment
2749,Suburb,1,12114.643732773751,Apartment
2643,Rural,1,8166.428388733195,House
2163,Rural,8,8918.182388912319,House
1618,Rural,6,7342.935870958392,Apartment
3897,Suburb,9,23725.40795899851,Apartment
4062,Rural,8,18215.941155782886,Condo
4970,Downtown,5,27569.080637411844,House
2490,Rural,4,8885.210024226635,House
1292,Suburb,0,5383.250926746242,Apartment
3012,Rural,5,11078.604612992256,House
2492,Downtown,5,13786.165879784454,House
1548,Suburb,2,6544.002356692253,Condo
3354,Rural,2,11897.453029035143,Condo
4898,Suburb,2,19107.894342249634,House
4333,Suburb,2,16805.03110215597,House
2297,Suburb,6,10531.056617031572,House
3987,Rural,9,20107.90898855553,Apartment
2451,Suburb,1,9955.221366102684,Condo
4318,Rural,9,21885.056918727398,Apartment
3410,Downtown,9,23828.95918742987,Condo
2270,Rural,1,7718.357464690165,Condo
497,Downtown,2,2594.3979753710414,Condo
2926,Rural,9,12559.33220824321,House
1502,Suburb,6,7530.879698785767,Condo
2335,Rural,2,8937.960235448818,Apartment
777,Suburb,6,3960.262668014729,Condo
1554,Downtown,8,11473.543281547178,Apartment
1222,Rural,9,5608.596796878238,Condo
719,Suburb,3,3225.0132904755505,Condo
2504,Downtown,6,14421.684715055753,House
2897,Downtown,8,21255.486071480816,Apartment
1420,Rural,7,6100.9941714195475,Condo
3368,Downtown,7,21907.467951168335,Condo
1250,Suburb,8,7292.14199186406,Apartment
2636,Downtown,4,15289.354524026681,Condo
2543,Downtown,4,13474.72004588597,House
2945,Suburb,2,13544.791034032296,Apartment
2157,Downtown,4,11502.001365047632,House
4912,Downtown,7,34801.20583530592,Apartment
2165,Downtown,4,13632.391167359609,Apartment
3212,Downtown,3,19371.341506980985,Apartment
3153,Suburb,7,16438.695951658043,Condo
3528,Downtown,6,23954.50718419868,Apartment
4019,Suburb,5,21013.732435044574,Apartment
3528,Downtown,4,22150.062445257296,Apartment
2671,Downtown,4,14133.429660947082,House
3191,Downtown,9,24251.977446826073,Apartment
4056,Downtown,1,20646.5759732818,Condo
4525,Suburb,3,21789.65338866607,Apartment
394,Suburb,7,2280.8019840114134,Apartment
2974,Suburb,7,14281.61182588741,House
2255,Rural,0,7209.579090219386,Condo
1093,Downtown,1,5456.42073557421,Condo
2134,Downtown,4,12344.073653142646,Condo
2416,Suburb,8,14163.933145461511,Apartment
4406,Rural,9,22226.758030138935,Apartment
3625,Downtown,6,22833.149486141225,Condo
3219,Suburb,9,18133.37886232567,Condo
2897,Downtown,4,15401.169390740848,House
3505,Downtown,0,16880.55347936285,Condo
1114,Suburb,5,5853.489635012905,Apartment
645,Suburb,7,3595.8187061441954,Apartment
2649,Downtown,6,18076.840037874274,Apartment
662,Downtown,1,3066.0733558790043,House
2743,Suburb,4,12755.47568961557,Condo
2565,Downtown,3,15480.111528818394,Apartment
2488,Downtown,8,15449.21532139309,House
3305,Suburb,9,17063.90819343731,House
3581,Downtown,0,18747.04220233198,Apartment
1284,Downtown,5,7081.184819655878,House
1939,Rural,2,6190.683821059279,House
1127,Suburb,8,6490.665210657341,Apartment
3030,Rural,4,10765.174662432504,House
3831,Rural,5,16696.050853416073,Apartment
4751,Rural,8,23162.20669934542,Apartment
3235,Downtown,8,19997.036596848127,House
4176,Downtown,7,29536.64936271504,Apartment
426,Rural,8,2031.3258754880046,Apartment
3477,Rural,3,12957.239259434424,Condo
3356,Rural,5,14751.53411207342,Apartment
903,Downtown,4,5188.938681304429,Condo
3749,Rural,4,14520.0494090753,Condo
4446,Rural,3,16486.018856495626,Condo
3833,Suburb,1,15502.318350538946,Condo
3667,Suburb,5,16187.016231704934,House
3668,Downtown,8,22730.631009297784,House
4097,Suburb,0,17093.622311184994,Apartment
2092,Suburb,6,11439.140205242082,Apartment
3161,Suburb,5,16528.108977399086,Apartment
3776,Downtown,2,18334.568500902173,House
3717,Suburb,0,14358.457080536873,Condo
1945,Downtown,3,9926.820387233129,House
1505,Rural,8,6183.120520212203,House
3330,Suburb,1,14537.120969680705,Apartment
3172,Downtown,2,18264.08943700016,Apartment
3372,Suburb,1,14760.533527287167,Apartment
2154,Rural,1,7243.198813439146,Condo
4321,Downtown,9,30286.460650672965,Condo
4962,Downtown,7,29629.963606563884,House
3008,Downtown,2,15974.914140150917,Condo
3802,Rural,6,17314.591334428304,Apartment
1632,Rural,7,7076.908873886314,Condo
501,Rural,2,1875.6595204429848,Condo
3807,Downtown,1,19344.758878446966,Condo
4512,Rural,7,19567.666862011956,Condo
874,Suburb,2,4000.7199980543282,Apartment
836,Rural,6,3728.0990024231505,Apartment
1925,Downtown,0,8555.058693575282,House
2422,Suburb,5,10789.943228975355,House
685,Rural,8,2812.81113148683,House
3581,Suburb,2,15128.056220097269,Condo
774,Suburb,6,3906.0935904841062,Condo
717,Downtown,5,4646.665644287575,Apartment
3900,Suburb,7,18613.64000333728,House
1254,Suburb,2,5789.913027854447,Apartment
1505,Downtown,2,7391.539057293718,House
4420,Downtown,3,22542.613421679212,House
2290,Downtown,2,11174.672563983488,House
3872,Suburb,8,20938.71899777786,Condo
4680,Suburb,3,18997.577732972164,House
4458,Suburb,5,19755.7673003508,House
3013,Downtown,7,19682.725525431986,Condo
2503,Rural,7,9944.365787820543,House
3420,Suburb,4,15839.999953066475,Condo
1266,Rural,4,4947.469152673246,Condo
3732,Downtown,5,24390.70006358619,Apartment
988,Suburb,9,5522.199683827023,Condo
4543,Rural,6,19013.13219859281,Condo
4001,Suburb,9,22450.73394470665,Condo
641,Suburb,6,2966.301173595056,House
2024,Suburb,3,9754.580688117148,Apartment
4722,Rural,5,17498.6136799527,House
2092,Downtown,6,13115.574850592297,Condo
2059,Suburb,4,9499.922726416999,Condo
3512,Downtown,4,22103.595532864096,Apartment
1289,Downtown,1,7093.680084976953,Apartment
2562,Rural,6,10695.382222135715,Condo
2782,Rural,5,11179.88304586173,Condo
1251,Downtown,0,5475.2674092133675,House
1022,Suburb,3,4553.0755524350125,Condo
3689,Rural,2,11904.846162537424,House
2379,Suburb,2,10988.764031958766,Apartment
3017,Suburb,6,13866.36300413392,House
2632,Suburb,9,14677.297801217544,Condo
3676,Downtown,3,18772.22138061607,House
4824,Suburb,7,23180.412730545115,House
1800,Downtown,8,13208.150286053055,Apartment
585,Downtown,2,2834.9082359253166,House
3795,Suburb,4,17549.165380656013,Condo
2365,Suburb,3,9646.726963713149,House
1068,Suburb,9,5517.137684954028,House
3357,Suburb,5,14863.895295291115,House
4589,Downtown,9,32184.76998564398,Condo
2461,Suburb,3,10100.377913001916,House
3593,Suburb,7,18680.08698053341,Condo
1246,Downtown,2,6083.210807074041,House
3635,Rural,4,15121.386824575331,Apartment
4450,Rural,0,15482.833263388258,Apartment
1781,Downtown,5,11685.185791225096,Apartment
2201,Rural,4,8502.571587287086,Condo
3751,Downtown,7,24378.563340228873,Condo
4364,Suburb,8,23660.677922634142,Condo
354,Suburb,7,1665.609439459041,House
2123,Rural,7,9271.494301639255,Condo
3762,Suburb,2,16016.10487595608,Condo
3379,Rural,3,12471.145245646117,Condo
1132,Rural,3,4235.363462292889,Condo
4708,Suburb,4,23665.845612565092,Apartment
3106,Suburb,8,15411.23402683147,House
2790,Rural,8,13602.419508096376,Apartment
627,Suburb,9,3165.166940660477,House
3610,Downtown,0,15962.80677791072,House
3600,Suburb,7,20322.530441896048,Apartment
3975,Suburb,0,15402.428548708935,Condo
3354,Downtown,1,18345.38302630158,Apartment
2443,Suburb,6,11322.901361495258,House
1611,Suburb,7,7779.822959304889,House
3491,Rural,0,11209.297393217756,Condo
2838,Suburb,2,13138.314311097329,Apartment
4283,Suburb,6,19671.79742533373,House
4847,Downtown,8,35564.08950577653,Apartment
464,Rural,7,1976.083826490584,Condo
4577,Rural,7,19948.47065580276,Condo
1122,Rural,8,4564.743453721315,House
1243,Suburb,9,7018.625965460567,Condo
4725,Rural,2,15406.163601047274,House
1074,Downtown,7,6346.140672500883,House
2498,Rural,0,8131.657375813422,Condo
3456,Downtown,7,22586.4295306933,Condo
4542,Rural,6,20497.913635560573,Apartment
3995,Rural,7,18789.50399410153,Apartment
3752,Downtown,0,16664.344192968485,House
1214,Rural,5,5329.855677279566,Apartment
1608,Rural,6,6175.933188062373,House
4477,Rural,4,17346.030359895994,Condo
813,Suburb,4,3726.126797199178,Condo
2220,Downtown,6,15103.803216901066,Apartment
3894,Rural,2,12601.258384553008,House
1709,Downtown,5,9465.262968165931,House
4866,Downtown,6,33150.764633525825,Apartment
3490,Downtown,0,15491.503322054268,House
4791,Rural,1,14860.08394881062,House
1855,Rural,3,6918.749864318237,Condo
1104,Downtown,7,6653.347199899163,House
1579,Suburb,9,8199.688571355893,House
3877,Downtown,5,21515.770573776023,House
3201,Suburb,0,13432.59763287729,Apartment
1687,Downtown,9,12846.557442372627,Apartment
4988,Downtown,4,31332.74268115587,Apartment
3061,Downtown,6,17604.86670847086,House
2979,Rural,5,11034.96949650287,House
2406,Suburb,8,14138.389519466416,Apartment
4523,Suburb,7,25575.267925381126,Apartment
3068,Downtown,3,15611.83101712871,House
4253,Rural,4,15052.06230265968,House
3486,Rural,6,14572.385722022658,Condo
3580,Suburb,7,20294.312956845457,Apartment
2873,Rural,4,10235.383899526176,House
4916,Suburb,8,28867.34106158262,Apartment
2899,Suburb,9,17543.980150924865,Apartment
4333,Suburb,3,20841.272015612925,Apartment
536,Rural,3,1971.9962771003318,Condo
1604,Suburb,7,7639.763089488342,House
3730,Suburb,0,13305.174766233466,House
1601,Downtown,7,11329.616669869474,Apartment
2841,Suburb,4,12092.168757862097,House
2351,Suburb,0,9061.23271486217,Condo
741,Downtown,3,4502.109413912872,Apartment
2376,Downtown,1,12159.811993064675,Condo
3480,Rural,3,12890.863084933184,Condo
2957,Suburb,7,14128.223209754564,House
4098,Rural,4,14511.009739193381,House
1104,Rural,0,3538.8809990199857,Condo
374,Downtown,6,2152.569928847608,House
2475,Rural,0,7939.158544841848,Condo
4224,Suburb,8,22806.48885257609,Condo
2389,Downtown,2,13749.825510795747,Apartment
340,Suburb,2,1449.2330440325366,Condo
2381,Suburb,5,11486.909409033116,Condo
4983,Downtown,9,32064.01829179677,House
1922,Suburb,5,10077.932607473871,Apartment
641,Downtown,5,3584.760663861085,House
4352,Suburb,0,18256.454006870023,Apartment
2374,Downtown,4,12618.661864395584,House
945,Rural,5,3814.6684176571716,Condo
4563,Suburb,7,25743.712364480165,Apartment
909,Downtown,0,4789.2802506108355,Apartment
754,Suburb,4,3770.937439550252,Apartment
3253,Suburb,2,14947.212738764805,Apartment
2008,Suburb,1,7533.268728815351,House
3772,Downtown,7,22479.760469616067,House
3269,Rural,6,14910.75596400005,Apartment
3328,Rural,9,16915.78841853344,Apartment
2981,Rural,6,13507.620061592454,Apartment
3929,Downtown,4,20964.645282108402,House
4525,Rural,8,22054.81852729788,Apartment
3367,Downtown,4,21191.71354507202,Apartment
1686,Suburb,1,7411.531736253949,Apartment
4076,Suburb,2,15791.054304340114,House
3166,Rural,3,11692.489101636313,Condo
3663,Downtown,4,21222.641567309074,Condo
4424,Suburb,2,17276.24142631067,House
448,Downtown,6,2789.2198550678645,Condo
4150,Downtown,4,26044.952111189563,Apartment
2358,Suburb,4,11872.099966927635,Apartment
1436,Downtown,5,7971.998900383321,House
486,Suburb,6,2233.314535231957,House
3154,Suburb,9,17656.60389979301,Condo
